                               No. of Molecules =     5400
                      No. of Atoms per Molecule =        1
                                      Time Step =          1.0000
                                No. of MD Steps =      600
                            Desired Temperature =         85.0000
                                     Box Length =         63.4818
                          LJ Params: eps, sigma =          0.2381         3.4050
                                         Cutoff =         10.0000
                                           Mass =         39.9480

Temperature is set to       85.000
Step           PE              KE              TE
       156         -7451.43244        1787.79896       -5663.63348
       157         -7451.43244        1793.18552       -5658.24692
       158         -7451.43244        1798.60642       -5652.82602
       159         -7451.43244        1804.06165       -5647.37079
       160         -7451.43244        1809.55121       -5641.88123
       161         -7451.43244        1815.07511       -5636.35734
       162         -7451.43244        1820.63334       -5630.79910
       163         -7451.43244        1826.22590       -5625.20654
       164         -7451.43244        1831.85280       -5619.57964
       165         -7451.43244        1837.51403       -5613.91841
       166         -7451.43244        1843.20960       -5608.22285
       167         -7451.43244        1848.93949       -5602.49295
       168         -7451.43244        1854.70373       -5596.72872
       169         -7451.43244        1860.50229       -5590.93015
       170         -7451.43244        1866.33519       -5585.09725
       171         -7451.43244        1872.20243       -5579.23002
       172         -7451.43244        1878.10399       -5573.32845
       173         -7451.43244        1884.03989       -5567.39255
       174         -7451.43244        1890.01013       -5561.42231
       175         -7451.43244        1896.01470       -5555.41774
       176         -7451.43244        1902.05360       -5549.37884
       177         -7451.43244        1908.12683       -5543.30561
       178         -7451.43244        1914.23440       -5537.19804
       179         -7451.43244        1920.37631       -5531.05614
       180         -7451.43244        1926.55254       -5524.87990
       181         -7451.43244        1932.76311       -5518.66933
       182         -7451.43244        1939.00802       -5512.42442
       183         -7451.43244        1945.28726       -5506.14519
       184         -7451.43244        1951.60083       -5499.83162
       185         -7451.43244        1957.94873       -5493.48371
       186         -7451.43244        1964.33097       -5487.10147
       187         -7451.43244        1970.74754       -5480.68490
       188         -7451.43244        1977.19845       -5474.23399
       189         -7451.43244        1983.68369       -5467.74875
       190         -7451.43244        1990.20326       -5461.22918
       191         -7451.43244        1996.75717       -5454.67527
       192         -7451.43244        2003.34541       -5448.08703
       193         -7451.43244        2009.96798       -5441.46446
       194         -7451.43244        2016.62489       -5434.80755
       195         -7451.43244        2023.31613       -5428.11631
       196         -7451.43244        2030.04171       -5421.39073
       197         -7451.43244        2036.80162       -5414.63082
       198         -7451.43244        2043.59586       -5407.83658
       199         -7451.43244        2050.42444       -5401.00800
       200         -7451.43244        2057.28735       -5394.14509
       201         -7451.43244        2064.18459       -5387.24785
       202         -7451.43244        2071.11617       -5380.31627
       203         -7451.43244        2078.08208       -5373.35036
       204         -7451.43244        2085.08233       -5366.35012
       205         -7451.43244        2092.11690       -5359.31554
       206         -7451.43244        2099.18582       -5352.24663
       207         -7451.43244        2106.28906       -5345.14338
       208         -7451.43244        2113.42664       -5338.00580
       209         -7451.43244        2120.59856       -5330.83389
       210         -7451.43244        2127.80480       -5323.62764
       211         -7451.43244        2135.04538       -5316.38706
       212         -7451.43244        2142.32030       -5309.11214
       213         -7451.43244        2149.62955       -5301.80290
       214         -7451.43244        2156.97313       -5294.45931
       215         -7451.43244        2164.35104       -5287.08140
       216         -7451.43244        2171.76329       -5279.66915
       217         -7451.43244        2179.20987       -5272.22257
       218         -7451.43244        2186.69079       -5264.74165
       219         -7451.43244        2194.20604       -5257.22640
       220         -7451.43244        2201.75563       -5249.67682
       221         -7451.43244        2209.33954       -5242.09290
       222         -7451.43244        2216.95779       -5234.47465
       223         -7451.43244        2224.61038       -5226.82206
       224         -7451.43244        2232.29730       -5219.13515
       225         -7451.43244        2240.01855       -5211.41389
       226         -7451.43244        2247.77413       -5203.65831
       227         -7451.43244        2255.56405       -5195.86839
       228         -7451.43244        2263.38831       -5188.04413
       229         -7451.43244        2271.24689       -5180.18555
       230         -7451.43244        2279.13982       -5172.29263
       231         -7451.43244        2287.06707       -5164.36537
       232         -7451.43244        2295.02866       -5156.40378
       233         -7451.43244        2303.02458       -5148.40786
       234         -7451.43244        2311.05483       -5140.37761
       235         -7451.43244        2319.11942       -5132.31302
       236         -7451.43244        2327.21835       -5124.21410
       237         -7451.43244        2335.35160       -5116.08084
       238         -7451.43244        2343.51919       -5107.91325
       239         -7451.43244        2351.72112       -5099.71133
       240         -7451.43244        2359.95737       -5091.47507
       241         -7451.43244        2368.22796       -5083.20448
       242         -7451.43244        2376.53289       -5074.89955
       243         -7451.43244        2384.87215       -5066.56029
       244         -7451.43244        2393.24574       -5058.18670
       245         -7451.43244        2401.65367       -5049.77878
       246         -7451.43244        2410.09592       -5041.33652
       247         -7451.43244        2418.57252       -5032.85992
       248         -7451.43244        2427.08344       -5024.34900
       249         -7451.43244        2435.62871       -5015.80374
       250         -7451.43244        2444.20830       -5007.22414
       251         -7451.43244        2452.82223       -4998.61022
       252         -7451.43244        2461.47049       -4989.96195
       253         -7451.43244        2470.15308       -4981.27936
       254         -7451.43244        2478.87001       -4972.56243
       255         -7451.43244        2487.62128       -4963.81117
       256         -7451.43244        2496.40687       -4955.02557
       257         -7451.43244        2505.22680       -4946.20564
       258         -7451.43244        2514.08107       -4937.35138
       259         -7451.43244        2522.96966       -4928.46278
       260         -7451.43244        2531.89259       -4919.53985
       261         -7451.43244        2540.84986       -4910.58258
       262         -7451.43244        2549.84146       -4901.59099
       263         -7451.43244        2558.86739       -4892.56505
       264         -7451.43244        2567.92765       -4883.50479
       265         -7451.43244        2577.02225       -4874.41019
       266         -7451.43244        2586.15119       -4865.28126
       267         -7451.43244        2595.31445       -4856.11799
       268         -7451.43244        2604.51205       -4846.92039
       269         -7451.43244        2613.74399       -4837.68845
       270         -7451.43244        2623.01026       -4828.42219
       271         -7451.43244        2632.31086       -4819.12159
       272         -7451.43244        2641.64579       -4809.78665
       273         -7451.43244        2651.01506       -4800.41738
       274         -7451.43244        2660.41866       -4791.01378
       275         -7451.43244        2669.85660       -4781.57584
       276         -7451.43244        2679.32887       -4772.10357
       277         -7451.43244        2688.83547       -4762.59697
       278         -7451.43244        2698.37641       -4753.05603
       279         -7451.43244        2707.95168       -4743.48076
       280         -7451.43244        2717.56128       -4733.87116
       281         -7451.43244        2727.20522       -4724.22722
       282         -7451.43244        2736.88350       -4714.54895
       283         -7451.43244        2746.59610       -4704.83634
       284         -7451.43244        2756.34304       -4695.08940
       285         -7451.43244        2766.12431       -4685.30813
       286         -7451.43244        2775.93992       -4675.49252
       287         -7451.43244        2785.78986       -4665.64258
       288         -7451.43244        2795.67413       -4655.75831
       289         -7451.43244        2805.59274       -4645.83970
       290         -7451.43244        2815.54568       -4635.88676
       291         -7451.43244        2825.53296       -4625.89948
       292         -7451.43244        2835.55457       -4615.87788
       293         -7451.43244        2845.61051       -4605.82193
       294         -7451.43244        2855.70078       -4595.73166
       295         -7451.43244        2865.82539       -4585.60705
       296         -7451.43244        2875.98434       -4575.44810
       297         -7451.43244        2886.17762       -4565.25483
       298         -7451.43244        2896.40523       -4555.02722
       299         -7451.43244        2906.66717       -4544.76527
       300         -7451.43244        2916.96345       -4534.46899
       301         -7451.43244        2927.29406       -4524.13838
       302         -7451.43244        2937.65901       -4513.77344
       303         -7451.43244        2948.05828       -4503.37416
       304         -7451.43244        2958.49190       -4492.94054
       305         -7451.43244        2968.95984       -4482.47260
       306         -7451.43244        2979.46212       -4471.97032
       307         -7451.43244        2989.99874       -4461.43370
       308         -7451.43244        3000.56969       -4450.86276
       309         -7451.43244        3011.17497       -4440.25748
       310         -7451.43244        3021.81458       -4429.61786
       311         -7451.43244        3032.48853       -4418.94391
       312         -7451.43244        3043.19681       -4408.23563
       313         -7451.43244        3053.93943       -4397.49301
       314         -7451.43244        3064.71638       -4386.71606
       315         -7451.43244        3075.52766       -4375.90478
       316         -7451.43244        3086.37328       -4365.05916
       317         -7451.43244        3097.25323       -4354.17921
       318         -7451.43244        3108.16751       -4343.26493
       319         -7451.43244        3119.11613       -4332.31631
       320         -7451.43244        3130.09908       -4321.33336
       321         -7451.43244        3141.11637       -4310.31607
       322         -7451.43244        3152.16799       -4299.26445
       323         -7451.43244        3163.25394       -4288.17850
       324         -7451.43244        3174.37423       -4277.05822
       325         -7451.43244        3185.52885       -4265.90360
       326         -7451.43244        3196.71780       -4254.71464
       327         -7451.43244        3207.94109       -4243.49135
       328         -7451.43244        3219.19871       -4232.23373
       329         -7451.43244        3230.49066       -4220.94178
       330         -7451.43244        3241.81695       -4209.61549
       331         -7451.43244        3253.17758       -4198.25487
       332         -7451.43244        3264.57253       -4186.85991
       333         -7451.43244        3276.00182       -4175.43062
       334         -7451.43244        3287.46544       -4163.96700
       335         -7451.43244        3298.96340       -4152.46904
       336         -7451.43244        3310.49569       -4140.93675
       337         -7451.43244        3322.06232       -4129.37013
       338         -7451.43244        3333.66327       -4117.76917
       339         -7451.43244        3345.29856       -4106.13388
       340         -7451.43244        3356.96819       -4094.46425
       341         -7451.43244        3368.67215       -4082.76029
       342         -7451.43244        3380.41044       -4071.02200
       343         -7451.43244        3392.18307       -4059.24937
       344         -7451.43244        3403.99003       -4047.44241
       345         -7451.43244        3415.83132       -4035.60112
       346         -7451.43244        3427.70695       -4023.72549
       347         -7451.43244        3439.61691       -4011.81553
       348         -7451.43244        3451.56121       -3999.87124
       349         -7451.43244        3463.53983       -3987.89261
       350         -7451.43244        3475.55280       -3975.87965
       351         -7451.43244        3487.60009       -3963.83235
       352         -7451.43244        3499.68172       -3951.75072
       353         -7451.43244        3511.79768       -3939.63476
       354         -7451.43244        3523.94798       -3927.48446
       355         -7451.43244        3536.13261       -3915.29983
       356         -7451.43244        3548.35158       -3903.08087
       357         -7451.43244        3560.60487       -3890.82757
       358         -7451.43244        3572.89250       -3878.53994
       359         -7451.43244        3585.21447       -3866.21797
       360         -7451.43244        3597.57077       -3853.86167
       361         -7451.43244        3609.96140       -3841.47104
       362         -7451.43244        3622.38637       -3829.04607
       363         -7451.43244        3634.84567       -3816.58677
       364         -7451.43244        3647.33930       -3804.09314
       365         -7451.43244        3659.86727       -3791.56517
       366         -7451.43244        3672.42957       -3779.00287
       367         -7451.43244        3685.02620       -3766.40624
       368         -7451.43244        3697.65717       -3753.77527
       369         -7451.43244        3710.32247       -3741.10997
       370         -7451.43244        3723.02211       -3728.41033
       371         -7451.43244        3735.75608       -3715.67636
       372         -7451.43244        3748.52438       -3702.90806
       373         -7451.43244        3761.32702       -3690.10542
       374         -7451.43244        3774.16399       -3677.26845
       375         -7451.43244        3787.03529       -3664.39715
       376         -7451.43244        3799.94093       -3651.49151
       377         -7451.43244        3812.88090       -3638.55154
       378         -7451.43244        3825.85521       -3625.57723
       379         -7451.43244        3838.86385       -3612.56860
       380         -7451.43244        3851.90682       -3599.52562
       381         -7451.43244        3864.98413       -3586.44832
       382         -7451.43244        3878.09577       -3573.33668
       383         -7451.43244        3891.24174       -3560.19070
       384         -7451.43244        3904.42205       -3547.01040
       385         -7451.43244        3917.63669       -3533.79576
       386         -7451.43244        3930.88566       -3520.54678
       387         -7451.43244        3944.16897       -3507.26347
       388         -7451.43244        3957.48661       -3493.94583
       389         -7451.43244        3970.83859       -3480.59386
       390         -7451.43244        3984.22490       -3467.20755
       391         -7451.43244        3997.64554       -3453.78690
       392         -7451.43244        4011.10052       -3440.33193
       393         -7451.43244        4024.58983       -3426.84262
       394         -7451.43244        4038.11347       -3413.31897
       395         -7451.43244        4051.67145       -3399.76099
       396         -7451.43244        4065.26376       -3386.16868
       397         -7451.43244        4078.89040       -3372.54204
       398         -7451.43244        4092.55138       -3358.88106
       399         -7451.43244        4106.24669       -3345.18575
       400         -7451.43244        4119.97634       -3331.45610
       401         -7451.43244        4133.74032       -3317.69212
       402         -7451.43244        4147.53863       -3303.89381
       403         -7451.43244        4161.37128       -3290.06116
       404         -7451.43244        4175.23826       -3276.19418
       405         -7451.43244        4189.13958       -3262.29287
       406         -7451.43244        4203.07522       -3248.35722
       407         -7451.43244        4217.04521       -3234.38724
       408         -7451.43244        4231.04952       -3220.38292
       409         -7451.43244        4245.08817       -3206.34427
       410         -7451.43244        4259.16115       -3192.27129
       411         -7451.43244        4273.26847       -3178.16397
       412         -7451.43244        4287.41012       -3164.02232
       413         -7451.43244        4301.58610       -3149.84634
       414         -7451.43244        4315.79642       -3135.63602
       415         -7451.43244        4330.04107       -3121.39137
       416         -7451.43244        4344.32006       -3107.11238
       417         -7451.43244        4358.63338       -3092.79907
       418         -7451.43244        4372.98103       -3078.45141
       419         -7451.43244        4387.36302       -3064.06943
       420         -7451.43244        4401.77933       -3049.65311
       421         -7451.43244        4416.22999       -3035.20245
       422         -7451.43244        4430.71498       -3020.71747
       423         -7451.43244        4445.23430       -3006.19815
       424         -7451.43244        4459.78795       -2991.64449
       425         -7451.43244        4474.37594       -2977.05650
       426         -7451.43244        4488.99826       -2962.43418
       427         -7451.43244        4503.65492       -2947.77753
       428         -7451.43244        4518.34590       -2933.08654
       429         -7451.43244        4533.07123       -2918.36122
       430         -7451.43244        4547.83088       -2903.60156
       431         -7451.43244        4562.62487       -2888.80757
       432         -7451.43244        4577.45320       -2873.97924
       433         -7451.43244        4592.31585       -2859.11659
       434         -7451.43244        4607.21285       -2844.21960
       435         -7451.43244        4622.14417       -2829.28827
       436         -7451.43244        4637.10983       -2814.32261
       437         -7451.43244        4652.10982       -2799.32262
       438         -7451.43244        4667.14415       -2784.28829
       439         -7451.43244        4682.21281       -2769.21964
       440         -7451.43244        4697.31580       -2754.11664
       441         -7451.43244        4712.45313       -2738.97932
       442         -7451.43244        4727.62479       -2723.80765
       443         -7451.43244        4742.83078       -2708.60166
       444         -7451.43244        4758.07111       -2693.36133
       445         -7451.43244        4773.34577       -2678.08667
       446         -7451.43244        4788.65477       -2662.77768
       447         -7451.43244        4803.99810       -2647.43435
       448         -7451.43244        4819.37576       -2632.05668
       449         -7451.43244        4834.78775       -2616.64469
       450         -7451.43244        4850.23408       -2601.19836
       451         -7451.43244        4865.71475       -2585.71769
       452         -7451.43244        4881.22975       -2570.20270
       453         -7451.43244        4896.77908       -2554.65337
       454         -7451.43244        4912.36274       -2539.06970
       455         -7451.43244        4927.98074       -2523.45170
       456         -7451.43244        4943.63307       -2507.79937
       457         -7451.43244        4959.31974       -2492.11270
       458         -7451.43244        4975.04074       -2476.39171
       459         -7451.43244        4990.79607       -2460.63637
       460         -7451.43244        5006.58574       -2444.84671
       461         -7451.43244        5022.40974       -2429.02270
       462         -7451.43244        5038.26807       -2413.16437
       463         -7451.43244        5054.16074       -2397.27170
       464         -7451.43244        5070.08774       -2381.34470
       465         -7451.43244        5086.04908       -2365.38337
       466         -7451.43244        5102.04475       -2349.38770
       467         -7451.43244        5118.07475       -2333.35769
       468         -7451.43244        5134.13908       -2317.29336
       469         -7451.43244        5150.23775       -2301.19469
       470         -7451.43244        5166.37076       -2285.06168
       471         -7451.43244        5182.53809       -2268.89435
       472         -7451.43244        5198.73977       -2252.69268
       473         -7451.43244        5214.97577       -2236.45667
       474         -7451.43244        5231.24611       -2220.18633
       475         -7451.43244        5247.55078       -2203.88166
       476         -7451.43244        5263.88979       -2187.54266
       477         -7451.43244        5280.26313       -2171.16932
       478         -7451.43244        5296.67080       -2154.76164
       479         -7451.43244        5313.11281       -2138.31964
       480         -7451.43244        5329.58915       -2121.84330
       481         -7451.43244        5346.09982       -2105.33262
       482         -7451.43244        5362.64483       -2088.78761
       483         -7451.43244        5379.22417       -2072.20827
       484         -7451.43244        5395.83784       -2055.59460
       485         -7451.43244        5412.48585       -2038.94659
       486         -7451.43244        5429.16820       -2022.26425
       487         -7451.43244        5445.88487       -2005.54757
       488         -7451.43244        5462.63588       -1988.79656
       489         -7451.43244        5479.42123       -1972.01122
       490         -7451.43244        5496.24090       -1955.19154
       491         -7451.43244        5513.09491       -1938.33753
       492         -7451.43244        5529.98326       -1921.44918
       493         -7451.43244        5546.90594       -1904.52651
       494         -7451.43244        5563.86295       -1887.56949
       495         -7451.43244        5580.85429       -1870.57815
       496         -7451.43244        5597.87997       -1853.55247
       497         -7451.43244        5614.93999       -1836.49246
       498         -7451.43244        5632.03433       -1819.39811
       499         -7451.43244        5649.16301       -1802.26943
       500         -7451.43244        5666.32603       -1785.10642
       501         -7451.43244        5683.52337       -1767.90907
       502         -7451.43244        5700.75506       -1750.67739
       503         -7451.43244        5718.02107       -1733.41137
       504         -7451.43244        5735.32142       -1716.11102
       505         -7451.43244        5752.65610       -1698.77634
       506         -7451.43244        5770.02512       -1681.40732
       507         -7451.43244        5787.42847       -1664.00397
       508         -7451.43244        5804.86615       -1646.56629
       509         -7451.43244        5822.33817       -1629.09427
       510         -7451.43244        5839.84452       -1611.58792
       511         -7451.43244        5857.38520       -1594.04724
       512         -7451.43244        5874.96022       -1576.47222
       513         -7451.43244        5892.56957       -1558.86287
       514         -7451.43244        5910.21326       -1541.21918
       515         -7451.43244        5927.89128       -1523.54116
       516         -7451.43244        5945.60363       -1505.82881
       517         -7451.43244        5963.35032       -1488.08213
       518         -7451.43244        5981.13134       -1470.30110
       519         -7451.43244        5998.94669       -1452.48575
       520         -7451.43244        6016.79638       -1434.63606
       521         -7451.43244        6034.68040       -1416.75204
       522         -7451.43244        6052.59876       -1398.83369
       523         -7451.43244        6070.55144       -1380.88100
       524         -7451.43244        6088.53847       -1362.89398
       525         -7451.43244        6106.55982       -1344.87262
       526         -7451.43244        6124.61551       -1326.81693
       527         -7451.43244        6142.70553       -1308.72691
       528         -7451.43244        6160.82989       -1290.60255
       529         -7451.43244        6178.98858       -1272.44386
       530         -7451.43244        6197.18161       -1254.25084
       531         -7451.43244        6215.40896       -1236.02348
       532         -7451.43244        6233.67066       -1217.76179
       533         -7451.43244        6251.96668       -1199.46576
       534         -7451.43244        6270.29704       -1181.13540
       535         -7451.43244        6288.66173       -1162.77071
       536         -7451.43244        6307.06076       -1144.37168
       537         -7451.43244        6325.49412       -1125.93832
       538         -7451.43244        6343.96181       -1107.47063
       539         -7451.43244        6362.46384       -1088.96860
       540         -7451.43244        6381.00020       -1070.43224
       541         -7451.43244        6399.57090       -1051.86154
       542         -7451.43244        6418.17593       -1033.25652
       543         -7451.43244        6436.81529       -1014.61715
       544         -7451.43244        6455.48898        -995.94346
       545         -7451.43244        6474.19701        -977.23543
       546         -7451.43244        6492.93938        -958.49307
       547         -7451.43244        6511.71607        -939.71637
       548         -7451.43244        6530.52710        -920.90534
       549         -7451.43244        6549.37247        -902.05997
       550         -7451.43244        6568.25217        -883.18028
       551         -7451.43244        6587.16620        -864.26624
       552         -7451.43244        6606.11456        -845.31788
       553         -7451.43244        6625.09726        -826.33518
       554         -7451.43244        6644.11430        -807.31815
       555         -7451.43244        6663.16566        -788.26678
       556         -7451.43244        6682.25136        -769.18108
       557         -7451.43244        6701.37140        -750.06105
       558         -7451.43244        6720.52576        -730.90668
       559         -7451.43244        6739.71446        -711.71798
       560         -7451.43244        6758.93750        -692.49494
       561         -7451.43244        6778.19487        -673.23758
       562         -7451.43244        6797.48657        -653.94587
       563         -7451.43244        6816.81260        -634.61984
       564         -7451.43244        6836.17297        -615.25947
       565         -7451.43244        6855.56768        -595.86476
       566         -7451.43244        6874.99671        -576.43573
       567         -7451.43244        6894.46008        -556.97236
       568         -7451.43244        6913.95779        -537.47465
       569         -7451.43244        6933.48983        -517.94262
       570         -7451.43244        6953.05620        -498.37624
       571         -7451.43244        6972.65690        -478.77554
       572         -7451.43244        6992.29194        -459.14050
       573         -7451.43244        7011.96131        -439.47113
       574         -7451.43244        7031.66502        -419.76742
       575         -7451.43244        7051.40306        -400.02938
       576         -7451.43244        7071.17543        -380.25701
       577         -7451.43244        7090.98214        -360.45030
       578         -7451.43244        7110.82318        -340.60926
       579         -7451.43244        7130.69856        -320.73388
       580         -7451.43244        7150.60827        -300.82418
       581         -7451.43244        7170.55231        -280.88013
       582         -7451.43244        7190.53068        -260.90176
       583         -7451.43244        7210.54339        -240.88905
       584         -7451.43244        7230.59044        -220.84201
       585         -7451.43244        7250.67181        -200.76063
       586         -7451.43244        7270.78752        -180.64492
       587         -7451.43244        7290.93757        -160.49488
       588         -7451.43244        7311.12195        -140.31050
       589         -7451.43244        7331.34066        -120.09179
       590         -7451.43244        7351.59370         -99.83874
       591         -7451.43244        7371.88108         -79.55136
       592         -7451.43244        7392.20279         -59.22965
       593         -7451.43244        7412.55884         -38.87360
       594         -7451.43244        7432.94922         -18.48322
       595         -7451.43244        7453.37393           1.94149
       596         -7451.43244        7473.83298          22.40054
